Transaction ID,Transaction Amount,Transaction Date,Merchant Name,MCC,Customer ID,Customer Age,Customer Gender,Customer Location,Transaction Type,Device Info,IP Address,Transaction Currency,Transaction Frequency,Fraudulent
cc4a9734-3eb7-4c78-b526-11a136dcb3bc,69429,23-12-2023 11:49,"Jones, King and Knight",5812,e2b844ce-d1d1-432c-8901-307795d792ea,71,Female,East Catherineburgh,Debit,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/47.0.819.0 Safari/531.2",49.64.239.222,EUR,19,1
8124bd6e-3d87-4791-9c62-6072ea37f106,55,12-04-2024 07:01,Schneider-Glover,5999,cb98ff9e-cc20-40a2-8f17-36322455ee03,76,Male,Ruthland,Online Transfer,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/15.7p6187.0 Mobile/75K645 Safari/535.1",144.51.91.219,EUR,23,1
32878214-7940-4800-975f-c85500d9c228,26018,19-03-2024 20:38,Frazier LLC,5812,b2ec2eba-17ff-41bb-bf42-39efb154332c,51,Female,Montgomeryberg,Debit,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),98.9.190.176,EUR,26,1
1b0a0254-dbd6-48b4-8d55-8c1d459e800e,49623,05-04-2024 22:32,Davis LLC,5411,f4bd7665-6589-4a2c-87a9-44d916f5e252,19,Male,Sallyfurt,Online Transfer,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/49.0.801.0 Safari/531.0",72.187.121.218,USD,1,1
d4b93f3d-df39-405a-994e-d19c74b2ea6a,76942,25-09-2023 00:34,Mcconnell Ltd,5814,c33ca494-fa63-4cbf-baf5-4dae1d547d36,24,Female,East Charles,Online Transfer,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4 rv:6.0; mhr-RU) AppleWebKit/532.49.5 (KHTML, like Gecko) Version/4.0.5 Safari/532.49.5",5.192.102.240,GBP,27,1
a121f626-c70f-42e6-9fed-6f69f6e79fe3,440,18-01-2024 07:36,Payne LLC,5814,64c9fb6a-dfe3-4cee-b27e-aad3768937cc,44,Female,Lake Brittanyshire,Debit,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),46.238.202.53,GBP,25,1
fbb52c38-fa41-474d-9e2d-2713153d5bcf,29934,29-03-2024 02:50,"Burton, Rodriguez and Williams",5814,aa0eaf43-d616-4506-ad54-acad926c17be,24,Female,Karenshire,Debit,Opera/8.20.(Windows 98; Win 9x 4.90; oc-FR) Presto/2.9.172 Version/10.00,20.107.163.131,USD,24,1
876ae111-53ed-4a1f-bcdd-60118145a201,88709,13-10-2023 20:41,Ryan PLC,5411,2c582123-d7d9-4518-a918-4f0185b81aad,26,Male,Lake Michealberg,Credit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),190.79.193.4,USD,10,1
319fa8dd-c501-4389-9ad9-404dafec1486,30143,12-08-2023 01:57,King-Torres,5999,d0d3b9ae-8b62-4bb9-b9d6-03b40c030b0b,74,Male,Buchananfurt,Credit,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/53.0.851.0 Mobile/77K809 Safari/533.1",78.187.243.224,USD,21,1
ab77acbc-c998-4a4c-a726-c1be8677234d,3422,12-05-2024 08:24,Galloway-Rice,5912,afd69508-e8d5-45d2-81c5-cd45f8154dc4,69,Male,Judyhaven,Credit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5 rv:5.0; ga-IE) AppleWebKit/532.43.3 (KHTML, like Gecko) Version/4.0.5 Safari/532.43.3",218.186.192.134,USD,13,1
1828867d-1444-4d77-993d-aac7e1466756,17210,03-04-2024 02:21,Torres PLC,5912,15826031-d477-4fe7-8efa-26dec98d424b,57,Female,Gonzalezfurt,Online Transfer,Opera/8.44.(X11; Linux i686; wal-ET) Presto/2.9.183 Version/11.00,69.88.117.18,EUR,5,1
fc1bc2fd-6757-4a54-9ae2-4e862b03e8a8,33127,06-09-2023 01:11,Wang-Galvan,5912,86898476-a8c3-4d6b-85e6-4f5285a33088,33,Female,North Joseph,Debit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mk-MK) AppleWebKit/534.4.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.4.3",145.216.145.227,EUR,12,1
30a6787c-5d76-4fa5-b510-30c6ca0ae627,92699,04-02-2024 06:50,"Armstrong, Castillo and Archer",5912,98b330e6-d844-4270-bb44-21c2a17b6e3a,18,Female,Salinasstad,Debit,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/23.0.805.0 Safari/536.2",59.17.201.198,USD,4,1
ff9f5f0c-d434-4097-b065-a5aef4926bb9,387,12-09-2023 19:53,"Crawford, Green and Miller",5912,4bc07192-8ca8-4a98-8548-47a1191ef939,79,Male,New Glendashire,Credit,Opera/9.34.(X11; Linux i686; ak-GH) Presto/2.9.171 Version/12.00,102.236.224.157,GBP,25,1
2516d4bb-5c74-4689-9f58-9821fe439d50,40453,12-10-2023 02:44,Campbell Group,5999,1583b55e-7742-4498-8575-7af7628d0537,58,Male,Taylorland,Credit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0 rv:2.0; hi-IN) AppleWebKit/533.19.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.19.6",197.205.246.162,USD,20,1
f5e63ae2-2213-413e-a57b-3f9fcd273610,90805,22-01-2024 12:33,Ramirez PLC,5812,29df1af5-bbf2-4e8b-bc83-d19aa22a314a,28,Female,Smithland,Online Transfer,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/17.9s6613.0 Mobile/35X095 Safari/535.0",17.89.10.220,USD,19,1
6e05b017-d1ab-4886-9577-9d67f6b71777,67992,17-09-2023 00:28,Jones Group,5411,c01cdc9f-1663-4c31-8ae0-aa4feeadfc52,37,Female,Brownport,Credit,Mozilla/5.0 (Windows 95; fur-IT; rv:1.9.0.20) Gecko/4746-12-20 11:24:13 Firefox/3.8,108.235.68.179,USD,19,1
86a7a304-8b5c-471d-9a91-bbf90eb7a606,66679,02-10-2023 21:10,George-Ross,5999,07ff964f-8f2b-4cec-b785-ed8242304d92,65,Female,Torresport,Debit,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/16.0.806.0 Safari/531.0",33.67.65.6,EUR,12,1
3ce4b404-cee9-4e43-8aee-8af690c79768,92112,15-12-2023 08:36,Garcia LLC,5814,bd993bc5-9782-434a-a79e-92e4163dccf1,66,Female,East Vickie,Credit,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/34.0.875.0 Safari/531.0",6.207.75.215,EUR,10,1
003536e3-09da-44a2-885d-b739b7551b6e,33338,02-04-2024 23:12,Rhodes-Garcia,5812,3ae55c5e-2096-44d7-a187-32c19194adbf,47,Female,Grosshaven,Online Transfer,Mozilla/5.0 (Windows NT 5.0; iw-IL; rv:1.9.2.20) Gecko/3443-06-15 02:20:13 Firefox/3.8,151.105.173.32,EUR,17,1
586f2c49-f2b1-4189-95e1-d29ad55f6b82,79528,17-03-2024 09:39,Williams and Sons,5912,f4affd8c-e06c-4a37-9ff9-106d904945c5,34,Female,Port Elizabeth,Online Transfer,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.1),153.91.202.124,GBP,22,1
f17b40ec-ef6e-4945-8bef-1dde0ad4d7d7,344,29-10-2023 13:36,"Howard, Ward and Steele",5812,eafc4b9a-52dd-46a5-b0df-b7f27401d3b5,33,Male,Michellefurt,Online Transfer,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/57.0.868.0 Safari/531.0",210.229.73.10,USD,16,1
77451077-1b01-4e22-beac-8698efb7c2ca,75708,12-03-2024 22:55,Walker-Watts,5999,0296ca78-99a5-4a72-87a1-d5b3320655fa,36,Male,North Elizabethhaven,Debit,Opera/9.17.(X11; Linux x86_64; ar-IN) Presto/2.9.173 Version/10.00,171.151.26.85,GBP,7,1
229654d8-28cc-4f99-b7c3-ec0445aa8542,91465,11-06-2023 11:15,"Johnson, Spears and Hall",5999,5f19f8f9-fe41-4153-be75-422ccb5db361,56,Female,Ortizberg,Online Transfer,Opera/8.45.(Windows NT 6.1; sw-TZ) Presto/2.9.162 Version/12.00,133.193.15.51,EUR,15,1
a9b06f1f-8f74-4ec6-9ec8-31be3d847c59,46897,17-03-2024 18:40,Griffin Inc,5814,a745c8fc-3502-41d7-ae65-41cf0867efcd,19,Male,Timothyberg,Credit,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6776-08-12 15:28:30 Firefox/3.8,203.91.45.44,EUR,18,1
f648ad5b-56c1-4cf3-9554-44e5f8c6f26c,6559,24-03-2024 10:21,Webb PLC,5912,8e3d6139-edf3-4fac-b45d-464308e0958b,47,Female,New David,Online Transfer,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),185.166.207.116,EUR,14,1
e9622985-3585-43e6-8e9d-3b338dc1595e,44210,14-05-2024 21:25,Mcmillan-Martinez,5912,a22a0c49-d5a5-4fd8-b150-90a9aeee5e6c,49,Male,Port Nicholasburgh,Online Transfer,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0; rv:1.9.5.20) Gecko/9498-04-11 20:27:54 Firefox/3.8,96.189.148.124,EUR,9,1
1d032592-0360-4b5e-9a4a-85a9fee96b47,79597,10-03-2024 10:11,Chen-Thomas,5814,6044d51b-059a-4d6f-acbc-759a97a536a3,56,Male,Lake Laura,Debit,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/21.0.837.0 Safari/535.0",114.18.122.108,USD,28,1
47ab6df4-e523-4b14-ac6b-d7c96e528286,9431,05-08-2023 00:03,"Fisher, Matthews and Banks",5411,a4f45bd6-a84b-4ea3-bbcd-c5e595ce13f8,77,Male,Silvaburgh,Credit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; se-NO) AppleWebKit/533.45.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.45.3",85.63.149.166,USD,7,1
144a7506-a46c-4ab4-996b-433f41a11972,828,09-08-2023 07:00,Trujillo-Turner,5411,040f6305-2843-4a1f-bb99-694fab31f6ee,35,Male,Amberton,Debit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_1; rv:1.9.5.20) Gecko/3653-12-29 11:46:44 Firefox/3.8,216.35.158.223,USD,9,1
a0b6ac3e-7a81-4559-8db2-d5ba0d04e387,67382,05-08-2023 17:23,Jones-Moore,5411,f704d6b6-ee98-4959-84dc-73bf7ddc8404,78,Female,Charlotteton,Credit,Mozilla/5.0 (Android 2.3; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,90.33.107.201,GBP,13,1
2c5fbe5e-b74b-41de-a71c-9da13f1abebc,97338,13-10-2023 17:12,Horton-Villa,5812,644c6a82-8ea7-480c-b65d-29d3d2014615,32,Male,Lake Michaelport,Online Transfer,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/18.6z1151.0 Mobile/26V568 Safari/535.1",188.13.208.14,GBP,18,1
a114f5de-e3d3-4e23-a10d-85f657e8a961,49403,20-03-2024 12:56,Bowman PLC,5912,6439b041-f806-42df-be95-0926387d5531,80,Female,Lake Kenneth,Debit,Opera/8.94.(X11; Linux x86_64; ks-IN) Presto/2.9.161 Version/12.00,167.224.193.99,GBP,2,1
345b8820-15e4-495a-8201-cec37574f463,81688,07-06-2023 15:38,Frank-Brooks,5999,9e5f2653-acfd-4fe2-a016-0b71df60f238,48,Female,South Juan,Debit,Opera/8.99.(X11; Linux i686; pa-IN) Presto/2.9.162 Version/10.00,195.17.45.154,USD,16,1
31dd1c4f-770f-4b3a-a7de-6f7217347a9b,14052,23-09-2023 12:53,"Brown, Mcdaniel and Rodriguez",5912,f8627f5a-f780-4327-a1dd-edfe476aff71,63,Male,Christopherland,Debit,Mozilla/5.0 (Windows NT 5.01; lt-LT; rv:1.9.2.20) Gecko/3905-08-17 03:27:24 Firefox/6.0,86.139.111.254,GBP,9,1
4886c0a2-ec20-466a-8761-e45a69e22a66,43858,06-12-2023 21:21,"Brown, Tyler and Carr",5912,83774880-3e04-4e9d-8656-62636d598f74,53,Female,Haleybury,Online Transfer,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.842.0 Safari/531.0",133.156.61.43,USD,11,1
3ddfa7b6-e84c-4bea-b766-8008f706abb3,7090,27-10-2023 07:29,Gilmore-Benton,5812,8ccb2df9-b507-4380-b217-514ececcdfa8,35,Male,Lake Todd,Debit,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.3.4 (KHTML, like Gecko) Version/4.0 Safari/532.3.4",204.37.63.53,EUR,22,1
e1297719-7fb5-400b-b093-1c72e2fddffb,534,21-09-2023 07:10,York Ltd,5411,cd78f324-41e9-448a-bbcc-41e597df2265,42,Male,Mikeville,Credit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; kok-IN) AppleWebKit/535.31.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.31.7",202.190.19.3,USD,1,1
9170e770-9a2d-4677-98d2-650e8bac6e6e,41941,06-04-2024 16:09,"Wright, Li and Hodges",5999,ce3ae718-d65a-4537-a00e-cbf88675c0e4,53,Male,Karenton,Credit,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.8t8450.0 Mobile/70T151 Safari/534.1",125.164.4.189,EUR,4,1
869381e5-3bd5-47d3-97f1-0cad48025de7,36237,21-07-2023 05:58,Young-Wheeler,5812,833e9b23-6b1f-4fe0-b914-67fec37ccea9,70,Female,Lake Shanechester,Debit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_8 rv:4.0; ks-IN) AppleWebKit/531.20.4 (KHTML, like Gecko) Version/5.0 Safari/531.20.4",51.11.50.47,USD,13,1
c1af7ed7-a18e-45d6-84f6-a292fa5821ea,39299,03-08-2023 06:57,Guerra-Carlson,5812,eeddfc7c-a378-4854-8f66-7a5c67bb7114,48,Male,South Scott,Online Transfer,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),108.137.251.97,GBP,13,1
2c623b2b-4696-4467-94fa-d2721131526b,660,25-09-2023 15:07,Miller-Allen,5411,d9d11f28-2347-46b2-b2b3-690bf6a5c708,39,Male,Walkershire,Online Transfer,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1),55.144.119.25,USD,2,1
e23eb9c2-f33f-4932-ac8a-1dac773a86ca,28185,29-06-2023 17:17,"Acosta, Foster and Whitaker",5814,ece3a4e9-85e4-4f7e-ac5e-f98b20111623,45,Male,Port Jeffrey,Credit,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),131.88.197.186,USD,24,1
ccb70d8d-a480-466e-a272-dbdb1001a8cd,81424,18-11-2023 12:28,"Stuart, Solomon and Lucas",5812,c61adc2c-64c3-4541-8062-aea942ba712d,22,Male,East Larryberg,Credit,Opera/9.93.(Windows NT 6.0; tg-TJ) Presto/2.9.180 Version/12.00,177.146.150.112,GBP,3,1
b01e6916-5396-4d99-9f9f-88a8cb36c3c5,96978,08-10-2023 23:14,"Wilson, Preston and Berry",5912,b5e2daa5-9e00-49a1-9f46-eac2f5a531c2,61,Female,Barnetthaven,Online Transfer,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.1),198.229.126.145,USD,28,1
5051efbd-45c5-4d35-a802-a2c775865cff,428,01-03-2024 12:37,Patterson and Sons,5812,6ab2a29c-d158-46bd-9bc4-eeb85b864be7,22,Male,Port Williamfurt,Debit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1 rv:5.0; lij-IT) AppleWebKit/531.10.5 (KHTML, like Gecko) Version/4.1 Safari/531.10.5",141.213.188.248,USD,12,1
9edff904-53b8-4b8b-a7e2-b938e28424a3,28151,26-12-2023 03:33,Brown Ltd,5411,91de432e-8602-4c72-a1c5-b26e8f730313,51,Female,West Christopherfort,Credit,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/35.0.833.0 Safari/535.0",112.222.141.172,USD,12,1
bc1ca0cd-fd83-4ab4-ab8d-233d16449455,97395,27-06-2023 20:25,"Thompson, Johnson and Mcmillan",5812,ef9f3037-e38b-42d2-be41-f260aadc61f4,71,Male,Amychester,Debit,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/17.3h1648.0 Mobile/35U123 Safari/533.2",147.57.74.217,USD,21,1
8fb94675-69bb-432e-9d4b-b8061bec7c15,32430,24-02-2024 15:50,"Stevens, Hancock and Jones",5411,a3155310-9bfa-4deb-a963-244ef23bf747,62,Female,North Kevin,Online Transfer,Opera/8.79.(X11; Linux x86_64; raj-IN) Presto/2.9.168 Version/11.00,218.88.215.106,USD,28,1
33a7525f-e0a6-43b3-9c67-230769ecb2d3,40575,14-12-2023 02:22,Hill LLC,5814,05ffe53a-0b4e-4639-b26b-82ab14e70d6b,76,Male,South Paigemouth,Credit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; da-DK) AppleWebKit/532.14.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.14.6",212.119.27.169,EUR,8,1
9a436039-0030-45c9-a037-ace5009cba10,75136,19-01-2024 12:43,Banks Ltd,5912,96b0434a-8b8b-4335-9053-76f8fe99df9e,69,Female,Chloeville,Debit,Mozilla/5.0 (Android 4.2.2; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,61.75.34.166,USD,1,1
21fb6b57-9bcd-4ab4-a19b-5e1713bcc20d,11784,24-06-2023 23:46,Carter-Rodriguez,5812,67457c00-0d14-4113-bd55-7124b4b6cff2,47,Female,Lake Anthony,Online Transfer,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),195.161.26.149,GBP,4,1
d50a7fcc-b4e4-4095-a2df-0e3dbbcfd7fa,79250,21-11-2023 16:48,"Ramos, Hudson and Grant",5812,e82d87d9-2a4d-431f-b840-7f92efaf3c52,77,Male,Jeremyton,Credit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6 rv:5.0; os-RU) AppleWebKit/534.39.7 (KHTML, like Gecko) Version/4.0.2 Safari/534.39.7",181.226.152.121,USD,21,1
d62cb748-d2d2-4f71-b1fe-75301711b7df,304,08-12-2023 11:46,Johnson Ltd,5814,45e7df14-e0f1-497f-b373-804431081e59,37,Female,Catherinefort,Debit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5 rv:5.0; shs-CA) AppleWebKit/531.24.3 (KHTML, like Gecko) Version/4.1 Safari/531.24.3",39.250.31.169,GBP,28,1
3a78c69a-2a25-493c-bd83-f4881d205928,40977,04-09-2023 19:55,Taylor-Sutton,5999,dc88dbe8-d55a-464b-8503-fa49736a71ba,45,Male,Orrtown,Debit,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),159.73.83.23,USD,11,1
aa6ca13c-bc9c-4caf-8234-7c42990f4c2b,5870,17-04-2024 19:58,Young-Barr,5999,036255bc-4cc2-4651-9d51-b642fee31d31,19,Female,South David,Online Transfer,Opera/9.32.(X11; Linux x86_64; ga-IE) Presto/2.9.186 Version/10.00,65.1.239.27,EUR,13,1
a68612f8-d377-4e0b-9349-c56628ff7cd5,5062,15-11-2023 07:02,"Mitchell, Odonnell and Cortez",5912,b1a3c40d-a802-4cbc-939a-182a45260120,62,Male,Chapmanton,Credit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),128.39.102.234,GBP,17,1
b17dce30-bfec-450d-a9ab-e27f80af791c,55614,28-12-2023 16:04,"Ball, Campbell and Castillo",5814,774ebe15-553b-4230-876f-b2b80486b980,40,Female,Port Kyle,Credit,Mozilla/5.0 (Windows NT 11.0; da-DK; rv:1.9.2.20) Gecko/2486-10-30 20:31:32 Firefox/3.6.1,211.182.3.13,USD,12,1
78a58b0a-adf7-4210-ac70-79be970ba746,9787,28-11-2023 03:31,Daniel PLC,5999,f8fd042c-ca6e-448c-b920-0c9e449b1567,30,Female,New Anthony,Credit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0 rv:3.0; ne-NP) AppleWebKit/534.23.3 (KHTML, like Gecko) Version/4.0.2 Safari/534.23.3",183.197.29.83,GBP,15,1
cdfc5e7e-a96f-4ef9-9dc3-f2f3693cd018,68978,11-07-2023 23:04,"Brown, Cole and Ramos",5411,fe82523e-e0c6-45fc-b0c1-75d5c69e5da6,54,Male,North Tracyfurt,Credit,Opera/9.14.(Windows NT 11.0; ckb-IQ) Presto/2.9.181 Version/11.00,109.202.188.32,GBP,21,1
f61c1907-74ac-4f8a-b96e-b75fb485da75,30105,15-10-2023 21:29,Ortiz-King,5912,6ca104fa-2194-4175-ad5c-c56dabf218f8,18,Male,Lake Tara,Online Transfer,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/32.0.848.0 Safari/531.0",182.166.105.98,GBP,14,1
3cf8ea86-60db-4a84-94fa-ca1988bcc709,120,30-07-2023 21:49,"Howard, Hunter and Reynolds",5999,eced7413-3afc-4622-ad64-34dbb7678e1a,62,Male,East Jessicahaven,Online Transfer,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/51.0.849.0 Safari/534.0",86.151.125.215,USD,24,1
193db3f3-dbc0-4974-ba29-2ff6c1ea0c92,77776,16-12-2023 07:22,"Ferguson, Nichols and Rogers",5912,afa0d720-8cdb-4429-8615-7cf138ba2b6f,61,Male,North Bryanland,Debit,Opera/9.22.(X11; Linux i686; hr-HR) Presto/2.9.164 Version/12.00,31.221.188.63,USD,22,1
3e1cb112-f1ba-4745-8a31-648bf76e2c61,17963,27-02-2024 10:20,Peterson Ltd,5912,d5cf7f8e-f541-4d9d-8046-95a2c595eb68,80,Female,Jonathanhaven,Credit,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0),196.102.95.90,GBP,17,1
c7d38211-fe47-415f-8f44-4eb1aa3f1992,29579,13-05-2024 20:42,Hernandez PLC,5411,7845b619-dcf7-4858-b492-591e00c028b2,48,Male,Lake Maria,Debit,Mozilla/5.0 (Windows 98; Win 9x 4.90; fur-IT; rv:1.9.0.20) Gecko/5981-07-04 08:06:16 Firefox/3.8,213.95.219.51,USD,4,1
7b14c28a-0467-4a8a-acbd-c8ccd0ecb971,95509,23-12-2023 22:29,"Beck, Moss and Parker",5999,0eef7fac-4659-4294-b4f9-753c57bc3c7d,36,Male,Delgadoville,Online Transfer,Mozilla/5.0 (Windows 98; nso-ZA; rv:1.9.0.20) Gecko/6290-07-11 00:57:28 Firefox/3.8,222.176.112.153,EUR,14,1
6eca4a24-b30b-4b43-9d27-0fd463708937,17758,09-11-2023 14:19,"Hansen, Schmidt and Parker",5411,cbf50ca0-d006-49a7-a8e7-444e9cf28213,45,Male,North Jamesview,Credit,Opera/9.87.(X11; Linux x86_64; hr-HR) Presto/2.9.167 Version/11.00,95.33.145.98,GBP,10,1
ed4802d1-2621-4028-bebc-ae2fdb6158e4,87985,01-05-2024 04:54,"Rodriguez, Shah and George",5812,8b3e1a36-5230-4525-9e4f-5660aca5d318,31,Male,West George,Debit,Opera/9.34.(Windows NT 6.0; ast-ES) Presto/2.9.170 Version/11.00,165.242.160.225,USD,6,1
da97479a-4cdb-4dc6-a57e-55eda2e358cc,5522,16-12-2023 04:04,Nelson-Marks,5999,953a3d18-3f1b-4a87-9e49-df054d0b7f5c,32,Male,Jeffland,Online Transfer,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9; rv:1.9.2.20) Gecko/4044-11-17 20:41:06 Firefox/8.0,117.31.101.51,USD,12,1
a442fdaa-e275-468c-9b00-29d79b2ee85d,802,22-11-2023 12:57,Cox Group,5999,8fffa19c-0b6b-447b-8c7e-632acb56fd10,27,Male,New Steven,Online Transfer,Opera/9.75.(X11; Linux x86_64; so-DJ) Presto/2.9.175 Version/12.00,195.180.141.63,USD,20,1
8d3c066a-338e-4e95-b27c-87c5644c4fe4,53284,12-08-2023 00:58,"Downs, Bentley and Baker",5812,26a6dee7-9653-4871-b5d2-d2539574d26f,25,Female,Lake Isaacfort,Credit,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7; rv:1.9.2.20) Gecko/7149-10-20 08:24:14 Firefox/13.0,221.149.130.137,GBP,24,1
1d420ab1-f742-48b0-b833-b4fbbdef9e85,89826,19-12-2023 09:44,"Cortez, Bradley and Shannon",5411,f8787315-20c8-4b4c-b9e7-d004487200a3,49,Female,Jacobfurt,Credit,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7801-04-07 16:46:50 Firefox/3.8,70.164.122.115,USD,26,1
9191d74f-0d13-413d-9ed5-a8976cc418f1,10956,26-06-2023 20:54,Davis-Carroll,5812,00932948-dac8-4345-b4d8-27e6e7b04f76,51,Male,Patriciaton,Online Transfer,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),87.225.43.96,USD,28,1
e48b3cce-39f5-4f7b-9f05-f7ea3c30781d,38316,07-03-2024 07:42,Jones-Johnson,5814,7605354f-e55f-4ce8-a28e-429087e8fe32,18,Female,Bonnieport,Debit,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.1),21.76.198.111,GBP,26,1
affa2c3e-9182-4e4a-9aa4-932ec0e037e5,4306,20-12-2023 19:34,Patton Inc,5912,e3367ed2-0eb8-4784-817a-1f260da65e70,58,Female,North Kristy,Debit,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/58.0.860.0 Safari/532.2",98.249.121.233,EUR,23,1
c571db02-e9a9-4b65-9622-77410f4595b1,5176,31-10-2023 12:42,Rice LLC,5411,093e275b-519b-41d3-961a-9f094b073942,67,Male,North Billyfort,Debit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),144.239.126.212,USD,16,1
95a20880-46b0-4346-bd9f-e72875fcdb37,41315,26-09-2023 08:38,Sexton-Watson,5814,53eb54e9-6b07-4af7-82ef-37aa384e257c,38,Female,Port Suzanne,Debit,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.1),107.148.94.82,EUR,15,1
04748e1a-660f-46d9-b160-7029526dcedb,845,05-06-2023 17:45,"Wagner, Mckinney and Spencer",5912,5defe71f-13d3-45fa-b2d6-edd79a3fa0b5,35,Male,North Amanda,Debit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mn-MN) AppleWebKit/533.15.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.15.4",35.134.62.5,USD,8,1
